Model1,Model2,statistic,pvalue_raw
XGB_KM_SCAN_COS,XGBRF_KM_SCAN_COS,489.0,0.29492903163960693
XGB_KM_SCAN_COS,XGBRF_KM_SCAN_COS_MAHA,340.5,0.4751314224228459
XGB_KM_SCAN_COS_MAHA,XGBRF,1176.5,0.8525414089140452
XGB_KM_SCAN_COS_MAHA,XGBRF_KM_C,466.5,0.9361597083605575
XGB_KM_SCAN_COS_MAHA,XGBRF_KM_NN,401.0,0.5177109475623662
XGB_KM_SCAN_COS_MAHA,XGBRF_KM_COS,320.0,0.318609456433415
XGB_KM_SCAN_COS_MAHA,XGBRF_KM_COS_MAHA,200.0,0.1431445015218724
XGB_KM_SCAN_COS_MAHA,XGBRF_HDBSCAN_NN,196.5,0.010719004236441192
XGB_KM_SCAN_COS_MAHA,XGBRF_HDBSCAN_COS,399.0,0.8814920511170493
XGB_KM_SCAN_COS_MAHA,XGBRF_KM_SCAN_NN,518.0,0.24400996976108646
XGB_KM_SCAN_COS_MAHA,XGBRF_KM_SCAN_COS,280.5,0.12125839641583047
XGB_KM_SCAN_COS_MAHA,XGBRF_KM_SCAN_COS_MAHA,291.0,0.2356720970909093
XGBRF,XGBRF_KM_C,1205.5,0.9904168956743704
XGBRF,XGBRF_KM_NN,1118.0,0.5903050976449374
XGBRF,XGBRF_KM_COS,1190.0,0.7572624725341114
XGBRF,XGBRF_KM_COS_MAHA,1120.0,0.5992146199247045
XGBRF,XGBRF_HDBSCAN_NN,765.5,0.1951866489615368
XGBRF,XGBRF_HDBSCAN_COS,979.0,0.842146389823377
XGBRF,XGBRF_KM_SCAN_NN,1006.5,0.6655256447440758
XGBRF,XGBRF_KM_SCAN_COS,805.0,0.31121459931401896
XGBRF,XGBRF_KM_SCAN_COS_MAHA,1176.5,0.8519602034517468
XGBRF_KM_C,XGBRF_KM_NN,19.0,0.2075187621881297
XGBRF_KM_C,XGBRF_KM_COS,12.0,0.10941388660684956
XGBRF_KM_C,XGBRF_KM_COS_MAHA,53.0,0.08588644470432115
XGBRF_KM_C,XGBRF_HDBSCAN_NN,310.5,0.029184176870600438
XGBRF_KM_C,XGBRF_HDBSCAN_COS,764.0,0.9589697305043147
XGBRF_KM_C,XGBRF_KM_SCAN_NN,559.5,0.23117785293106718
XGBRF_KM_C,XGBRF_KM_SCAN_COS,328.5,0.17610869104866056
XGBRF_KM_C,XGBRF_KM_SCAN_COS_MAHA,10.5,0.07533430042209704
XGBRF_KM_NN,XGBRF_KM_COS,20.0,0.7621842220884498
XGBRF_KM_NN,XGBRF_KM_COS_MAHA,109.0,0.5639414052917668
XGBRF_KM_NN,XGBRF_HDBSCAN_NN,343.5,0.07298650015694247
XGBRF_KM_NN,XGBRF_HDBSCAN_COS,734.5,0.5956262447221177
XGBRF_KM_NN,XGBRF_KM_SCAN_NN,521.5,0.07992412511738772
XGBRF_KM_NN,XGBRF_KM_SCAN_COS,419.5,0.3639732302041927
XGBRF_KM_NN,XGBRF_KM_SCAN_COS_MAHA,27.5,0.6178004251329028
XGBRF_KM_COS,XGBRF_KM_COS_MAHA,52.5,0.6663734021972219
XGBRF_KM_COS,XGBRF_HDBSCAN_NN,334.5,0.13748346468868725
XGBRF_KM_COS,XGBRF_HDBSCAN_COS,570.5,0.3745832401569943
XGBRF_KM_COS,XGBRF_KM_SCAN_NN,375.5,0.04230331240957092
XGBRF_KM_COS,XGBRF_KM_SCAN_COS,350.5,0.5713201736738907
XGBRF_KM_COS,XGBRF_KM_SCAN_COS_MAHA,24.5,0.7550974108110085
XGBRF_KM_COS_MAHA,XGBRF_HDBSCAN_NN,206.5,0.1805093797109486
XGBRF_KM_COS_MAHA,XGBRF_HDBSCAN_COS,536.0,0.3192200835413592
XGBRF_KM_COS_MAHA,XGBRF_KM_SCAN_NN,420.0,0.0337199810866201
XGBRF_KM_COS_MAHA,XGBRF_KM_SCAN_COS,375.5,0.8371507164594691
XGBRF_KM_COS_MAHA,XGBRF_KM_SCAN_COS_MAHA,82.0,0.8767900863822815
XGBRF_HDBSCAN_NN,XGBRF_HDBSCAN_COS,320.5,0.02438515905540075
XGBRF_HDBSCAN_NN,XGBRF_KM_SCAN_NN,233.0,0.001208682890450268
XGBRF_HDBSCAN_NN,XGBRF_KM_SCAN_COS,349.5,0.4060831727723725
XGBRF_HDBSCAN_NN,XGBRF_KM_SCAN_COS_MAHA,291.5,0.1622218830440184
XGBRF_HDBSCAN_COS,XGBRF_KM_SCAN_NN,390.5,0.21683007679712563
XGBRF_HDBSCAN_COS,XGBRF_KM_SCAN_COS,97.5,0.02575513860858906
XGBRF_HDBSCAN_COS,XGBRF_KM_SCAN_COS_MAHA,562.5,0.3309874682958658
XGBRF_KM_SCAN_NN,XGBRF_KM_SCAN_COS,123.5,0.0015002935891360748
XGBRF_KM_SCAN_NN,XGBRF_KM_SCAN_COS_MAHA,406.5,0.03700383681078105
XGBRF_KM_SCAN_COS,XGBRF_KM_SCAN_COS_MAHA,320.5,0.6282927019429415
