Model1,Model2,statistic,pvalue_raw
DT_KM_SCAN_NN,RF_HDBSCAN_NN,244.5,8.452582508295535e-08
DT_KM_SCAN_NN,RF_HDBSCAN_COS,249.0,2.3276888894659494e-06
DT_KM_SCAN_NN,RF_KM_SCAN_NN,297.5,0.004414005796291234
DT_KM_SCAN_NN,RF_KM_SCAN_COS,295.0,0.0024654936284307233
DT_KM_SCAN_NN,RF_KM_SCAN_COS_MAHA,15.5,1.0502571268270504e-05
DT_KM_SCAN_NN,XGB,110.0,1.0890377130635317e-08
DT_KM_SCAN_NN,XGB_KM_C,18.5,1.9848488193075982e-08
DT_KM_SCAN_NN,XGB_KM_NN,357.5,0.016708775749574634
DT_KM_SCAN_NN,XGB_KM_COS,224.0,0.0024373544210794023
DT_KM_SCAN_NN,XGB_KM_COS_MAHA,187.0,3.5096496867332716e-05
DT_KM_SCAN_NN,XGB_HDBSCAN_NN,48.0,8.756793568872676e-08
DT_KM_SCAN_NN,XGB_HDBSCAN_COS,115.5,1.07197773274535e-06
DT_KM_SCAN_NN,XGB_KM_SCAN_NN,287.5,0.014559122197831596
DT_KM_SCAN_NN,XGB_KM_SCAN_COS,252.5,2.1191052627381698e-05
DT_KM_SCAN_NN,XGB_KM_SCAN_COS_MAHA,129.0,4.584618194228187e-07
DT_KM_SCAN_NN,XGBRF,137.0,2.1904731310247317e-06
DT_KM_SCAN_NN,XGBRF_KM_C,315.5,0.00011583562155180614
DT_KM_SCAN_NN,XGBRF_KM_NN,355.0,0.0020579032654740037
DT_KM_SCAN_NN,XGBRF_KM_COS,300.5,0.000563113925126672
DT_KM_SCAN_NN,XGBRF_KM_COS_MAHA,375.0,0.0021779189622069157
DT_KM_SCAN_NN,XGBRF_HDBSCAN_NN,173.5,0.0008099571935353338
DT_KM_SCAN_NN,XGBRF_HDBSCAN_COS,107.0,1.9259594319202807e-06
DT_KM_SCAN_NN,XGBRF_KM_SCAN_NN,139.0,2.2621436580528134e-06
DT_KM_SCAN_NN,XGBRF_KM_SCAN_COS,284.5,0.0028875801160296506
DT_KM_SCAN_NN,XGBRF_KM_SCAN_COS_MAHA,310.0,0.0002608207807856844
DT_KM_SCAN_COS,DT_KM_SCAN_COS_MAHA,139.0,0.030973616215536102
DT_KM_SCAN_COS,RF,153.0,2.929328548593564e-12
DT_KM_SCAN_COS,RF_KM_C,366.0,0.7364467069062373
DT_KM_SCAN_COS,RF_KM_NN,252.0,0.43332882496523173
DT_KM_SCAN_COS,RF_KM_COS,207.5,0.1890399403519376
DT_KM_SCAN_COS,RF_KM_COS_MAHA,404.5,0.7341924713914868
DT_KM_SCAN_COS,RF_HDBSCAN_NN,697.5,0.00559485700352172
DT_KM_SCAN_COS,RF_HDBSCAN_COS,725.5,0.0771910165609248
DT_KM_SCAN_COS,RF_KM_SCAN_NN,765.5,0.48235684846239313
DT_KM_SCAN_COS,RF_KM_SCAN_COS,849.5,0.626961805567988
DT_KM_SCAN_COS,RF_KM_SCAN_COS_MAHA,305.5,0.8756185937143873
DT_KM_SCAN_COS,XGB,323.5,5.712670729727313e-07
DT_KM_SCAN_COS,XGB_KM_C,474.0,0.03177507645536083
DT_KM_SCAN_COS,XGB_KM_NN,690.5,0.6522559220849617
