Dataset,Model,Metric,Best Score,Mean Score,Best Params
XGB_KM_NN,XGB,precision,0.9808333333333333,0.9731127450980392,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_NN,XGB,accuracy,0.9800000000000001,0.9758602150537634,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_NN,XGB,f1-score,0.9799851687059696,0.976001786496781,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_NN,XGB,roc_auc,0.9977777777777778,0.9960555555555555,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_NN,XGBRF,precision,0.9808333333333333,0.9808333333333333,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_NN,XGBRF,accuracy,0.9833333333333334,0.9808333333333333,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_NN,XGBRF,f1-score,0.9834334445680387,0.980847237671487,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_NN,XGBRF,roc_auc,0.9975555555555555,0.9974444444444445,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_COS,DT,precision,0.975,0.9650647759103642,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS,DT,accuracy,0.9770967741935485,0.9696505376344087,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS,DT,f1-score,0.9769297235023042,0.9699100416407841,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS,DT,roc_auc,0.9832638888888889,0.981298611111111,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 4}"
XGB_KM_COS,RF,precision,0.9753676470588235,0.9710477941176472,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_KM_COS,RF,accuracy,0.9834408602150537,0.9809408602150538,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_KM_COS,RF,f1-score,0.9838440017527892,0.9815254533656925,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_KM_COS,RF,roc_auc,0.9982222222222223,0.9976666666666667,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS,XGB,precision,0.9812009803921569,0.9720343137254902,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_COS,XGB,accuracy,0.9803225806451614,0.976989247311828,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_COS,XGB,f1-score,0.9801494204720012,0.976816087138668,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_COS,XGB,roc_auc,0.9955555555555555,0.99525,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.01}"
XGB_KM_COS,XGBRF,precision,0.9816176470588236,0.9798468137254903,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGB_KM_COS,XGBRF,accuracy,0.9803225806451614,0.9803225806451614,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_COS,XGBRF,f1-score,0.9801494204720012,0.9799862762376668,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_COS,XGBRF,roc_auc,0.9960555555555555,0.9954722222222222,"{'subsample': 1, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGB_KM_COS_MAHA,DT,precision,0.9878676470588236,0.9846507352941176,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGB_KM_COS_MAHA,DT,accuracy,0.9901075268817205,0.9818817204301076,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS_MAHA,DT,f1-score,0.990295614656015,0.9817201517198041,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS_MAHA,DT,roc_auc,0.99,0.9885729166666667,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS_MAHA,RF,precision,0.9753676470588235,0.9739889705882354,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS_MAHA,RF,accuracy,0.9834408602150537,0.9809946236559139,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS_MAHA,RF,f1-score,0.9838440017527892,0.981363815434658,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS_MAHA,RF,roc_auc,0.9982222222222223,0.9972222222222222,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_COS_MAHA,XGB,precision,0.9745343137254903,0.9667865896358544,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_COS_MAHA,XGB,accuracy,0.9801075268817204,0.9734946236559139,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_COS_MAHA,XGB,f1-score,0.9804105571847508,0.9737850241851216,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_COS_MAHA,XGB,roc_auc,0.9964444444444445,0.9955208333333333,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_COS_MAHA,XGBRF,precision,0.9745343137254903,0.9745343137254903,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_COS_MAHA,XGBRF,accuracy,0.9801075268817204,0.9801075268817204,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_COS_MAHA,XGBRF,f1-score,0.9804105571847508,0.9804105571847508,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_COS_MAHA,XGBRF,roc_auc,0.9964444444444445,0.9958472222222223,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGB_HDBSCAN_NN,DT,precision,0.98125,0.974921218487395,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_HDBSCAN_NN,DT,accuracy,0.9834408602150537,0.9751075268817204,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_HDBSCAN_NN,DT,f1-score,0.9836484983314794,0.9751166971237883,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_HDBSCAN_NN,DT,roc_auc,0.9853194444444444,0.9795416666666668,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 8}"
XGB_HDBSCAN_NN,RF,precision,0.9803571428571429,0.9755787411118293,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_HDBSCAN_NN,RF,accuracy,0.9800000000000001,0.971747311827957,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_HDBSCAN_NN,RF,f1-score,0.9797552836484982,0.9710808250348713,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_HDBSCAN_NN,RF,roc_auc,0.9955555555555555,0.9948888888888889,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_HDBSCAN_NN,XGB,precision,0.9808333333333333,0.970697788730877,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_HDBSCAN_NN,XGB,accuracy,0.9768817204301076,0.9677150537634409,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_HDBSCAN_NN,XGB,f1-score,0.9767667779013719,0.9672549691456115,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_HDBSCAN_NN,XGB,roc_auc,0.9938333333333332,0.9924166666666665,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_HDBSCAN_NN,XGBRF,precision,0.9808333333333333,0.9789285714285715,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_HDBSCAN_NN,XGBRF,accuracy,0.9802150537634409,0.9743817204301075,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_HDBSCAN_NN,XGBRF,f1-score,0.9802150537634409,0.9741230997404524,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_HDBSCAN_NN,XGBRF,roc_auc,0.9938333333333332,0.9928819444444444,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_HDBSCAN_COS,DT,precision,0.9875,0.9792410714285715,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_HDBSCAN_COS,DT,accuracy,0.9802150537634409,0.9727150537634408,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_HDBSCAN_COS,DT,f1-score,0.9797388632872505,0.9721470946554371,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_HDBSCAN_COS,DT,roc_auc,0.9821944444444444,0.9789166666666667,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 8}"
XGB_HDBSCAN_COS,RF,precision,0.9803571428571429,0.9744100140056022,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_HDBSCAN_COS,RF,accuracy,0.9767741935483871,0.9726075268817205,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_HDBSCAN_COS,RF,f1-score,0.9765294771968854,0.9723579053887034,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_HDBSCAN_COS,RF,roc_auc,0.9964444444444445,0.9955555555555556,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_HDBSCAN_COS,XGB,precision,0.9870833333333333,0.9773477564102564,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_HDBSCAN_COS,XGB,accuracy,0.9802150537634409,0.9743817204301075,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_HDBSCAN_COS,XGB,f1-score,0.9799925843529846,0.9741130356480745,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_HDBSCAN_COS,XGB,roc_auc,0.9935972222222222,0.9927291666666667,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_HDBSCAN_COS,XGBRF,precision,0.9808333333333333,0.9789102564102564,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_HDBSCAN_COS,XGBRF,accuracy,0.9802150537634409,0.9743817204301075,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_HDBSCAN_COS,XGBRF,f1-score,0.9802150537634409,0.9739958419407808,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_HDBSCAN_COS,XGBRF,roc_auc,0.993888888888889,0.9933333333333334,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGB_KM_SCAN_NN,DT,precision,0.9857142857142858,0.976577380952381,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 8}"
XGB_KM_SCAN_NN,DT,accuracy,0.9767741935483871,0.9727150537634408,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGB_KM_SCAN_NN,DT,f1-score,0.9765294771968854,0.971938794427671,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGB_KM_SCAN_NN,DT,roc_auc,0.9824722222222222,0.9773333333333334,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 8}"
XGB_KM_SCAN_NN,RF,precision,0.98125,0.9784926470588236,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_NN,RF,accuracy,0.9866666666666667,0.9850000000000001,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_NN,RF,f1-score,0.9868743047830921,0.9853622080088986,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_NN,RF,roc_auc,0.9977777777777778,0.9974444444444445,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_NN,XGB,precision,0.9803571428571429,0.9711659663865546,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_SCAN_NN,XGB,accuracy,0.9800000000000001,0.9750537634408603,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_SCAN_NN,XGB,f1-score,0.9797552836484984,0.9750143256817339,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_SCAN_NN,XGB,roc_auc,0.9973333333333333,0.9956666666666667,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_SCAN_NN,XGBRF,precision,0.9803571428571429,0.9787946428571428,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_NN,XGBRF,accuracy,0.9800000000000001,0.9743279569892473,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_NN,XGBRF,f1-score,0.9797552836484984,0.9737764182424917,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_NN,XGBRF,roc_auc,0.9968888888888889,0.9965625,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_COS,DT,precision,0.99375,0.9772916666666667,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS,DT,accuracy,0.9933333333333334,0.9751612903225807,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS,DT,f1-score,0.9933259176863182,0.9750247027722,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS,DT,roc_auc,0.9933333333333334,0.9895208333333333,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS,RF,precision,0.98125,0.9797794117647058,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS,RF,accuracy,0.9866666666666667,0.9858602150537635,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS,RF,f1-score,0.9868743047830921,0.9861167290255164,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS,RF,roc_auc,0.9991111111111112,0.9985555555555556,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS,XGB,precision,0.98125,0.9765502450980392,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.01}"
XGB_KM_SCAN_COS,XGB,accuracy,0.9800000000000001,0.9783602150537636,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.01}"
XGB_KM_SCAN_COS,XGB,f1-score,0.9799539170506915,0.9782248915341241,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_SCAN_COS,XGB,roc_auc,0.9982222222222223,0.9974444444444445,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_SCAN_COS,XGBRF,precision,0.9875,0.9826041666666666,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 80, 'max_depth': 8}"
XGB_KM_SCAN_COS,XGBRF,accuracy,0.9833333333333334,0.9816666666666667,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_COS,XGBRF,f1-score,0.9834260289210235,0.9814652523968431,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_COS,XGBRF,roc_auc,0.9982222222222223,0.998,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_COS_MAHA,DT,precision,0.9745833333333334,0.9706994047619049,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGB_KM_SCAN_COS_MAHA,DT,accuracy,0.9768817204301076,0.9669354838709678,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGB_KM_SCAN_COS_MAHA,DT,f1-score,0.9771834445680387,0.9664600070036669,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGB_KM_SCAN_COS_MAHA,DT,roc_auc,0.9802083333333333,0.9753749999999999,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGB_KM_SCAN_COS_MAHA,RF,precision,0.98125,0.98125,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS_MAHA,RF,accuracy,0.99,0.9858333333333333,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_KM_SCAN_COS_MAHA,RF,f1-score,0.9903225806451612,0.9859506594628951,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGB_KM_SCAN_COS_MAHA,RF,roc_auc,0.9982222222222223,0.9981111111111112,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 8}"
XGB_KM_SCAN_COS_MAHA,XGB,precision,0.9798076923076924,0.96914592760181,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_SCAN_COS_MAHA,XGB,accuracy,0.9767741935483871,0.9701612903225807,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_SCAN_COS_MAHA,XGB,f1-score,0.975814396948991,0.9694537942591337,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGB_KM_SCAN_COS_MAHA,XGB,roc_auc,0.9964444444444445,0.9955972222222222,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.01}"
XGB_KM_SCAN_COS_MAHA,XGBRF,precision,0.9739253393665159,0.9725002020038784,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_COS_MAHA,XGBRF,accuracy,0.9735483870967743,0.9718817204301076,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_COS_MAHA,XGBRF,f1-score,0.972784093918688,0.9712387260496271,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGB_KM_SCAN_COS_MAHA,XGBRF,roc_auc,0.9956111111111111,0.9952777777777778,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF,DT,precision,0.9833333333333334,0.9708333333333334,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF,DT,accuracy,0.9744736842105264,0.9669736842105263,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF,DT,f1-score,0.9373376623376624,0.9206709956709958,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF,DT,roc_auc,0.9656666666666667,0.9586666666666666,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 4}"
XGBRF,RF,precision,0.93,0.92125,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF,RF,accuracy,0.9444736842105262,0.9380263157894738,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF,RF,f1-score,0.8701154401154401,0.8512463924963927,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF,RF,roc_auc,0.9873333333333333,0.985375,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF,XGB,precision,0.9666666666666668,0.9516666666666669,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF,XGB,accuracy,0.9794736842105264,0.9716447368421054,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF,XGB,f1-score,0.9532467532467532,0.9326118326118327,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF,XGB,roc_auc,0.9960000000000001,0.9948333333333335,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF,XGBRF,precision,0.9466666666666669,0.9458333333333334,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF,XGBRF,accuracy,0.9689473684210528,0.9676973684210528,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF,XGBRF,f1-score,0.9230880230880232,0.9203607503607505,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF,XGBRF,roc_auc,0.9960000000000001,0.99475,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_C,DT,precision,0.9744747899159665,0.9686712184873949,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_C,DT,accuracy,0.9801075268817204,0.9767741935483871,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_C,DT,f1-score,0.9808406647116324,0.9769971083791995,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_C,DT,roc_auc,0.985111111111111,0.9807222222222222,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 4}"
XGBRF_KM_C,RF,precision,0.98125,0.9738051470588236,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_C,RF,accuracy,0.9700000000000001,0.964220430107527,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_C,RF,f1-score,0.9686203365291239,0.9627442120124963,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_C,RF,roc_auc,0.9995555555555555,0.9983333333333333,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_C,XGB,precision,0.9753676470588235,0.9618014705882353,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_C,XGB,accuracy,0.9734408602150537,0.9694086021505376,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_C,XGB,f1-score,0.973006563329144,0.9697053950637794,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_C,XGB,roc_auc,0.9964444444444445,0.9953402777777779,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_C,XGBRF,precision,0.9753676470588235,0.9751593137254903,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_C,XGBRF,accuracy,0.9734408602150537,0.9701075268817204,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_C,XGBRF,f1-score,0.9732602843948783,0.9695551534733959,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_C,XGBRF,roc_auc,0.9964444444444445,0.9958888888888889,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_NN,DT,precision,0.9744747899159665,0.970233718487395,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_NN,DT,accuracy,0.9834408602150537,0.9759408602150537,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_NN,DT,f1-score,0.9840664711632453,0.9759494275345222,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_NN,DT,roc_auc,0.9844444444444443,0.9817777777777779,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 4}"
XGBRF_KM_NN,RF,precision,0.9753676470588235,0.9724264705882353,"{'random_state': 0, 'n_estimators': 40, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_NN,RF,accuracy,0.9801075268817205,0.975967741935484,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_NN,RF,f1-score,0.9803957258907203,0.9761854426394887,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_NN,RF,roc_auc,0.9995555555555555,0.9992222222222222,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 8}"
XGBRF_KM_NN,XGB,precision,0.9753676470588235,0.9607026143790849,"{'subsample': 0.7, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_NN,XGB,accuracy,0.9801075268817205,0.9744354838709678,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_NN,XGB,f1-score,0.9803957258907203,0.9751463102305338,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_NN,XGB,roc_auc,0.9977777777777778,0.9945833333333334,"{'subsample': 1, 'max_depth': 8, 'learning_rate': 0.1}"
XGBRF_KM_NN,XGBRF,precision,0.9753676470588235,0.9738051470588235,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_NN,XGBRF,accuracy,0.9767741935483871,0.9734677419354839,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_NN,XGBRF,f1-score,0.9769474500286514,0.973370062455157,"{'subsample': 1, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_NN,XGBRF,roc_auc,0.9977777777777778,0.9975555555555555,"{'subsample': 0.7, 'random_state': 0, 'n_estimators': 40, 'max_depth': 8}"
XGBRF_KM_COS,DT,precision,0.9807247899159665,0.9717962184873951,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 8}"
XGBRF_KM_COS,DT,accuracy,0.9834408602150537,0.9734677419354839,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_COS,DT,f1-score,0.9840664711632453,0.9730397198278177,"{'random_state': 0, 'min_samples_leaf': 1, 'max_depth': 4}"
XGBRF_KM_COS,DT,roc_auc,0.986,0.9834444444444443,"{'random_state': 0, 'min_samples_leaf': 2, 'max_depth': 8}"
XGBRF_KM_COS,RF,precision,0.9816176470588236,0.9754595588235293,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_COS,RF,accuracy,0.9701075268817204,0.9650806451612904,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
XGBRF_KM_COS,RF,f1-score,0.9688158399504339,0.963744270228906,"{'random_state': 0, 'n_estimators': 80, 'min_samples_leaf': 1, 'max_depth': 12}"
